token_id,sequence_id,region_id,x,y,tier_id,size
32313,61,3,840,277,4,50
33288,61,3,738,285,1,50
34254,61,3,839,291,1,50
34616,61,3,755,294,1,50
35123,61,3,817,297,1,50
35604,61,3,855,300,1,50
35707,61,3,811,301,2,50
36280,61,3,796,305,3,50
36322,61,3,838,305,1,50
36473,61,3,840,306,1,50
36619,61,3,838,307,1,50
37418,61,3,742,313,1,50
38050,61,3,780,317,1,50
38267,61,3,851,318,1,50
38383,61,3,820,319,1,50
38900,61,3,760,323,1,50
39178,61,3,757,325,1,50
39180,61,3,759,325,1,50
39268,61,3,847,325,3,50
39463,61,3,777,327,1,50
39703,61,3,799,329,3,50
39838,61,3,829,330,1,50
39875,61,3,762,331,2,50
40282,61,3,762,335,1,50
40359,61,3,839,335,1,50
40473,61,3,855,336,4,50
40476,61,3,761,337,1,50
40743,61,3,836,339,1,50
40956,61,3,859,341,2,50
41039,61,3,848,342,2,50
41127,61,3,841,343,1,50
41455,61,3,794,347,1,50
41600,61,3,846,348,1,50
41688,61,3,839,349,1,50
42057,61,3,830,353,1,50
42116,61,3,797,354,2,50
42208,61,3,799,355,2,50
42209,61,3,800,355,1,50
44184,61,1,146,339,1,50
44400,61,1,181,341,1,50
44456,61,1,140,342,1,50
44476,61,1,160,342,1,50
45016,61,1,180,347,1,50
45099,61,1,158,348,1,50
45415,61,1,157,351,1,50
45653,61,1,188,353,1,50
45758,61,1,186,354,2,50
45867,61,1,184,355,1,50
45917,61,1,264,355,1,50
46151,61,1,254,357,1,50
46168,61,1,271,357,1,50
46294,61,1,271,358,1,50
46366,61,1,192,359,1,50
46547,61,1,265,360,1,50
46884,61,1,177,363,2,50
47113,61,1,268,364,2,50
47808,61,1,192,369,1,50
48025,61,1,254,370,2,50
48063,61,1,292,370,2,50
48837,61,1,283,375,1,50
49289,61,1,263,378,2,50
50265,61,1,273,384,1,50
51330,61,1,222,393,1,50
51933,61,1,187,400,1,50
52309,61,1,228,404,2,50
52310,61,1,229,404,1,50
52491,61,1,250,406,2,50
52558,61,1,237,407,1,50
52625,61,1,225,408,1,50
52801,61,1,252,410,4,50
52997,61,1,227,413,1,50
53720,61,1,268,422,1,50
53799,61,1,261,423,3,50
53812,61,1,274,423,2,50
53893,61,1,266,424,2,50
53981,61,1,263,425,1,50
54266,61,1,276,428,1,50
55197,61,1,222,444,3,50
55217,61,1,242,444,1,50
55424,61,1,209,449,1,50
55474,61,1,210,450,1,50
55567,61,1,209,452,2,50
56332,61,1,238,466,1,50
56387,61,1,242,467,1,50
57834,61,4,668,340,2,50
57930,61,4,641,342,2,50
58553,61,4,686,350,2,50
58628,61,4,669,351,2,50
58683,61,4,608,352,1,50
58954,61,4,699,354,1,50
58965,61,4,710,354,1,50
59033,61,4,670,355,4,50
59149,61,4,671,356,1,50
59850,61,4,700,361,1,50
60453,61,4,708,365,1,50
60605,61,4,710,366,1,50
60758,61,4,713,367,1,50
61067,61,4,722,369,4,50
61193,61,4,698,370,1,50
62677,61,4,670,380,2,50
62709,61,4,702,380,2,50
64156,61,4,644,390,1,50
64274,61,4,617,391,1,50
64352,61,4,695,391,3,50
65361,61,4,656,399,1,50
65515,61,4,689,400,1,50
65776,61,4,545,403,1,50
66419,61,4,684,408,3,50
66422,61,4,687,408,1,50
66580,61,4,628,410,1,50
66739,61,4,679,411,1,50
67068,61,4,682,414,1,50
67179,61,4,685,415,2,50
67228,61,4,626,416,1,50
67302,61,4,700,416,1,50
67415,61,4,702,417,2,50
67500,61,4,675,418,1,50
68286,61,4,621,425,2,50
69256,61,4,623,432,1,50
70212,61,4,592,440,4,50
70802,61,4,606,445,1,50
70846,61,4,650,445,1,50
72898,61,2,555,271,1,50
73547,61,2,553,280,1,50
73585,61,2,591,280,2,50
74002,61,2,587,286,1,50
74954,61,2,556,295,1,50
75643,61,2,673,300,1,50
75706,61,2,555,301,4,50
75898,61,2,515,303,1,50
76019,61,2,524,304,2,50
76245,61,2,526,306,2,50
76249,61,2,530,306,2,50
76252,61,2,533,306,3,50
76681,61,2,514,310,1,50
76703,61,2,536,310,2,50
76812,61,2,531,311,1,50
76818,61,2,537,311,1,50
77160,61,2,536,314,1,50
77189,61,2,565,314,2,50
77589,61,2,604,317,1,50
77764,61,2,535,319,2,50
78121,61,2,531,322,1,50
78883,61,2,587,328,1,50
79002,61,2,591,329,1,50
79179,61,2,552,331,4,50
80139,61,2,545,341,3,50
80148,61,2,554,341,1,50
80507,61,2,515,346,1,50
80670,61,2,528,348,4,50
81025,61,2,528,353,1,50
83475,61,2,509,421,1,50
84323,61,2,516,436,1,50
84518,61,2,463,440,2,50
84650,61,2,468,442,2,50
85079,61,2,473,449,4,50
85181,61,2,462,451,1,50
86186,61,5,546,468,2,50
86280,61,5,549,469,1,50
86437,61,5,609,470,2,50
86879,61,5,608,474,1,50
87021,61,5,480,476,4,50
87242,61,5,620,477,3,50
87868,61,5,582,482,1,50
87992,61,5,571,483,1,50
88037,61,5,616,483,1,50
89682,61,5,619,495,1,50
89773,61,5,578,496,3,50
89776,61,5,581,496,1,50
89815,61,5,620,496,2,50
89936,61,5,609,497,1,50
90301,61,5,583,500,2,50
90810,61,5,575,504,1,50
91844,61,5,567,512,2,50
92722,61,5,540,519,2,50
93554,61,5,579,525,2,50
94908,61,5,620,533,3,50
95312,61,5,530,536,4,50
95460,61,5,528,537,3,50
95650,61,5,572,538,1,50
95804,61,5,581,539,4,50
96477,61,5,568,544,1,50
96610,61,5,570,545,1,50
96611,61,5,571,545,1,50
96734,61,5,564,546,1,50
96756,61,5,586,546,3,50
96919,61,5,494,548,2,50
97124,61,5,573,549,1,50
97524,61,5,604,552,1,50
97618,61,5,576,553,1,50
97622,61,5,580,553,1,50
98541,61,5,576,561,1,50
98706,61,5,524,563,1,50
99414,61,5,521,570,1,50
99448,61,5,555,570,3,50
99955,61,5,574,578,1,50
627,62,6,169,114,1,50
697,62,6,167,115,2,50
1174,62,6,208,121,1,50
1755,62,6,208,128,4,50
2233,62,6,219,135,4,50
2318,62,6,189,137,2,50
3149,62,6,213,154,1,50
3498,62,6,194,162,2,50
4418,62,6,198,180,1,50
4762,62,6,186,187,1,50
5270,62,6,225,195,2,50
5531,62,6,176,199,1,50
5985,62,6,198,204,1,50
6062,62,6,187,205,1,50
6408,62,6,186,209,1,50
6660,62,6,181,212,3,50
7084,62,6,198,217,1,50
7176,62,6,208,218,1,50
7339,62,6,203,220,1,50
7676,62,6,186,224,2,50
7684,62,6,194,224,1,50
7696,62,6,206,224,1,50
7785,62,6,204,225,1,50
7793,62,6,212,225,1,50
8051,62,6,201,228,3,50
8063,62,6,213,228,3,50
8089,62,6,239,228,1,50
8145,62,6,208,229,1,50
8152,62,6,215,229,1,50
8207,62,6,183,230,1,50
8226,62,6,202,230,1,50
8240,62,6,216,230,1,50
8368,62,6,176,232,4,50
11091,62,6,177,262,2,50
11196,62,6,177,263,2,50
11667,62,6,220,267,1,50
12200,62,6,210,272,1,50
12417,62,6,212,274,3,50
13117,62,6,193,281,1,50
13728,62,6,156,288,1,50
13885,62,6,224,289,3,50
13971,62,6,230,290,2,50
14138,62,6,223,293,1,50
14185,62,6,229,294,2,50
15969,62,7,760,417,2,50
16079,62,7,752,419,2,50
16131,62,7,747,420,1,50
16191,62,7,747,421,1,50
16193,62,7,749,421,4,50
16320,62,7,749,423,1,50
16494,62,7,789,425,1,50
16514,62,7,739,426,4,50
16520,62,7,745,426,1,50
16733,62,7,746,429,4,50
17050,62,7,772,433,3,50
17094,62,7,743,434,1,50
17100,62,7,749,434,2,50
17241,62,7,740,436,1,50
17336,62,7,751,437,1,50
17533,62,7,778,439,3,50
17578,62,7,736,440,1,50
19087,62,7,674,455,1,50
20614,62,7,736,466,2,50
20740,62,7,736,467,2,50
22351,62,7,827,479,3,50
22626,62,7,828,481,1,50
22627,62,7,829,481,3,50
23217,62,7,834,485,1,50
24051,62,7,668,491,1,50
24547,62,7,666,494,1,50
24668,62,7,809,494,1,50
24683,62,7,824,494,1,50
24718,62,7,668,495,1,50
25008,62,7,799,496,3,50
25201,62,7,806,497,1,50
25338,62,7,760,498,1,50
26239,62,7,770,503,4,50
27412,62,7,808,510,4,50
27547,62,7,811,511,1,50
28251,62,7,758,522,1,50
28328,62,7,763,524,2,50
29161,62,3,756,243,4,50
30138,62,3,842,258,4,50
30567,62,3,836,263,1,50
30570,62,3,839,263,2,50
30684,62,3,847,264,2,50
30866,62,3,794,266,1,50
31021,62,3,836,267,1,50
31121,62,3,812,268,1,50
31275,62,3,839,269,1,50
31363,62,3,799,270,1,50
31423,62,3,730,271,1,50
31429,62,3,736,271,2,50
31528,62,3,835,271,2,50
31539,62,3,846,271,1,50
31557,62,3,735,272,1,50
31656,62,3,834,272,1,50
31716,62,3,764,273,3,50
32007,62,3,795,275,1,50
32058,62,3,846,275,1,50
32528,62,3,792,279,2,50
32844,62,3,843,281,1,50
33289,62,3,739,285,4,50
33782,62,3,803,288,1,50
35062,62,3,756,297,3,50
35413,62,3,811,299,2,50
35607,62,3,858,300,1,50
36277,62,3,793,305,1,50
36618,62,3,837,307,1,50
36947,62,3,720,310,2,50
37103,62,3,727,311,2,50
37153,62,3,777,311,1,50
37156,62,3,780,311,1,50
37455,62,3,779,313,3,50
38088,62,3,818,317,2,50
38347,62,3,784,319,3,50
38965,62,3,825,323,1,50
39112,62,3,829,324,1,50
39876,62,3,763,331,3,50
40239,62,3,820,334,2,50
40263,62,3,844,334,2,50
40378,62,3,760,336,2,50
40656,62,3,844,338,1,50
40741,62,3,834,339,1,50
40751,62,3,844,339,2,50
41124,62,3,838,343,1,50
41128,62,3,842,343,1,50
41147,62,3,861,343,1,50
41222,62,3,842,344,2,50
41501,62,3,840,347,3,50
44595,62,1,178,343,2,50
44667,62,1,147,344,1,50
45208,62,1,161,349,2,50
45865,62,1,182,355,2,50
45876,62,1,193,355,1,50
45984,62,1,183,356,1,50
46112,62,1,190,357,1,50
46167,62,1,270,357,1,50
46360,62,1,186,359,1,50
46364,62,1,190,359,3,50
46531,62,1,249,360,1,50
46629,62,1,196,361,1,50
46811,62,1,257,362,1,50
47080,62,1,235,364,1,50
47572,62,1,266,367,2,50
47692,62,1,230,368,1,50
47845,62,1,229,369,1,50
48315,62,1,233,372,2,50
48551,62,1,154,374,2,50
48658,62,1,261,374,1,50
48814,62,1,260,375,1,50
50416,62,1,275,385,1,50
52355,62,1,194,405,1,50
52395,62,1,234,405,1,50
52477,62,1,236,406,4,50
52589,62,1,189,408,1,50
53003,62,1,233,413,1,50
53892,62,1,265,424,1,50
53954,62,1,236,425,1,50
55146,62,1,247,442,1,50
55198,62,1,223,444,1,50
55476,62,1,212,450,1,50
55519,62,1,208,451,4,50
56339,62,1,245,466,2,50
56390,62,1,245,467,2,50
56472,62,1,234,469,4,50
57354,62,4,663,329,1,50
58022,62,4,670,343,2,50
58312,62,4,687,347,1,50
58541,62,4,674,350,1,50
58755,62,4,701,352,4,50
58764,62,4,710,352,1,50
58839,62,4,687,353,1,50
58860,62,4,708,353,2,50
58918,62,4,663,354,4,50
58924,62,4,669,354,2,50
58956,62,4,701,354,4,50
59154,62,4,676,356,1,50
60004,62,4,706,362,3,50
60025,62,4,727,362,1,50
60155,62,4,708,363,1,50
60445,62,4,700,365,2,50
60757,62,4,712,367,1,50
60907,62,4,712,368,3,50
61035,62,4,690,369,1,50
61875,62,4,627,375,1,50
62026,62,4,627,376,1,50
62228,62,4,678,377,2,50
62476,62,4,622,379,1,50
62480,62,4,626,379,2,50
62716,62,4,709,380,4,50
62865,62,4,709,381,1,50
66319,62,4,695,407,1,50
66472,62,4,627,409,1,50
66531,62,4,686,409,3,50
66617,62,4,665,410,3,50
66797,62,4,630,412,4,50
66965,62,4,689,413,1,50
67015,62,4,629,414,1,50
67294,62,4,692,416,1,50
67575,62,4,636,419,2,50
67733,62,4,680,420,4,50
68042,62,4,633,423,1,50
68488,62,4,688,426,1,50
68565,62,4,624,427,2,50
68615,62,4,674,427,1,50
68995,62,4,620,430,1,50
69970,62,4,592,438,3,50
71192,62,4,620,450,1,50
74083,62,2,590,287,1,50
74174,62,2,586,288,1,50
74176,62,2,588,288,1,50
74832,62,2,557,294,1,50
75577,62,2,552,300,4,50
75763,62,2,675,301,2,50
75908,62,2,525,303,1,50
76358,62,2,528,307,1,50
77150,62,2,526,314,3,50
78765,62,2,586,327,1,50
79114,62,2,594,330,1,50
79170,62,2,543,331,1,50
79510,62,2,568,334,1,50
79673,62,2,534,336,2,50
79884,62,2,556,338,3,50
79935,62,2,515,339,1,50
80225,62,2,546,342,1,50
80316,62,2,558,343,1,50
80593,62,2,525,347,1,50
80672,62,2,530,348,1,50
81508,62,2,568,360,1,50
81571,62,2,569,361,1,50
83605,62,2,482,424,1,50
84503,62,2,510,439,1,50
84622,62,2,503,441,2,50
85005,62,2,457,448,2,50
85334,62,2,476,454,2,50
86152,62,5,596,467,1,50
86746,62,5,590,473,1,50
87353,62,5,604,478,1,50
87439,62,5,558,479,1,50
87597,62,5,580,480,1,50
87861,62,5,575,482,2,50
87901,62,5,615,482,2,50
87997,62,5,576,483,1,50
89006,62,5,620,490,1,50
89013,62,5,627,490,3,50
90006,62,5,548,498,1,50
90035,62,5,577,498,1,50
90161,62,5,572,499,1,50
90425,62,5,578,501,1,50
91820,62,5,543,512,1,50
92053,62,5,645,513,2,50
92114,62,5,578,514,3,50
92337,62,5,544,516,1,50
92501,62,5,578,517,1,50
92596,62,5,543,518,1,50
93456,62,5,615,524,2,50
93515,62,5,540,525,1,50
94052,62,5,619,528,1,50
94810,62,5,522,533,1,50
94970,62,5,515,534,3,50
95033,62,5,578,534,3,50
95070,62,5,615,534,1,50
95079,62,5,624,534,2,50
95144,62,5,524,535,1,50
95238,62,5,618,535,1,50
95839,62,5,616,539,2,50
96077,62,5,573,541,1,50
96345,62,5,570,543,2,50
96355,62,5,580,543,1,50
96485,62,5,576,544,2,50
96729,62,5,559,546,1,50
96745,62,5,575,546,1,50
96755,62,5,585,546,2,50
97006,62,5,581,548,1,50
97042,62,5,491,549,4,50
97114,62,5,563,549,1,50
97631,62,5,589,553,1,50
98914,62,5,522,565,3,50
99064,62,5,570,566,3,50
99690,62,5,526,573,3,50
1901,63,6,208,130,2,50
3060,63,6,218,152,1,50
4706,63,6,181,186,3,50
4912,63,6,179,190,1,50
4913,63,6,180,190,1,50
5198,63,6,226,194,1,50
5258,63,6,213,195,2,50
5376,63,6,182,197,1,50
5628,63,6,189,200,1,50
6238,63,6,190,207,2,50
6249,63,6,201,207,1,50
6308,63,6,173,208,2,50
7173,63,6,205,218,3,50
7421,63,6,197,221,1,50
7556,63,6,244,222,1,50
7889,63,6,218,226,2,50
8005,63,6,244,227,1,50
8223,63,6,199,230,3,50
8633,63,6,196,235,1,50
8779,63,6,184,237,2,50
8951,63,6,197,239,1,50
9381,63,6,208,244,1,50
10582,63,6,186,257,4,50
11137,63,6,223,262,1,50
11413,63,6,180,265,2,50
11562,63,6,223,266,3,50
12724,63,6,204,277,2,50
12929,63,6,204,279,1,50
13794,63,6,222,288,1,50
13946,63,6,205,290,2,50
14142,63,6,227,293,1,50
14217,63,6,232,295,1,50
14918,63,7,793,400,1,50
14961,63,7,773,401,1,50
15086,63,7,768,403,1,50
15442,63,7,793,408,1,50
15958,63,7,749,417,1,50
16085,63,7,758,419,3,50
16136,63,7,752,420,1,50
16605,63,7,759,427,2,50
16723,63,7,736,429,1,50
17583,63,7,741,440,1,50
18786,63,7,816,452,1,50
18924,63,7,816,453,2,50
19425,63,7,716,457,1,50
19683,63,7,673,459,1,50
19804,63,7,824,459,1,50
19806,63,7,826,459,1,50
20869,63,7,741,468,3,50
21719,63,7,663,475,1,50
21831,63,7,831,475,2,50
21906,63,7,778,476,2,50
22617,63,7,819,481,1,50
23052,63,7,820,484,1,50
23205,63,7,822,485,4,50
23253,63,7,672,486,3,50
23725,63,7,672,489,2,50
24169,63,7,820,491,1,50
24384,63,7,669,493,3,50
24516,63,7,828,493,1,50
24553,63,7,672,494,1,50
24632,63,7,773,494,1,50
24985,63,7,776,496,1,50
25337,63,7,759,498,1,50
25390,63,7,812,498,1,50
26782,63,7,812,506,2,50
27155,63,7,697,509,1,50
27572,63,7,677,512,1,50
27737,63,7,761,513,1,50
28558,63,7,762,534,2,50
29020,63,3,755,240,2,50
29061,63,3,751,241,1,50
29067,63,3,757,241,3,50
29506,63,3,770,249,2,50
30467,63,3,839,262,1,50
30700,63,3,738,265,1,50
31035,63,3,850,267,1,50
31155,63,3,846,268,1,50
31546,63,3,853,271,1,50
31644,63,3,822,272,1,50
31773,63,3,821,273,2,50
31923,63,3,841,274,1,50
32430,63,3,826,278,2,50
32438,63,3,834,278,2,50
32571,63,3,835,279,3,50
32712,63,3,844,280,1,50
32716,63,3,848,280,1,50
32929,63,3,793,282,1,50
34075,63,3,806,290,1,50
34349,63,3,786,292,1,50
34549,63,3,837,293,1,50
34615,63,3,754,294,1,50
35271,63,3,817,298,1,50
36147,63,3,810,304,2,50
36235,63,3,751,305,1,50
36647,63,3,717,308,1,50
36684,63,3,754,308,1,50
37145,63,3,769,311,1,50
38233,63,3,817,318,1,50
38722,63,3,725,322,1,50
38830,63,3,833,322,1,50
38973,63,3,833,323,1,50
39246,63,3,825,325,1,50
39257,63,3,836,325,2,50
39293,63,3,733,326,2,50
39530,63,3,844,327,1,50
39532,63,3,846,327,3,50
39736,63,3,832,329,1,50
39868,63,3,755,331,3,50
40011,63,3,794,332,2,50
40070,63,3,853,332,2,50
40274,63,3,855,334,1,50
40558,63,3,843,337,2,50
40655,63,3,843,338,1,50
40744,63,3,837,339,2,50
40856,63,3,853,340,2,50
41126,63,3,840,343,1,50
41134,63,3,848,343,1,50
41229,63,3,849,344,2,50
41401,63,3,834,346,3,50
43727,63,1,181,332,1,50
44303,63,1,178,340,1,50
44663,63,1,143,344,1,50
44705,63,1,185,344,1,50
44779,63,1,154,345,2,50
45204,63,1,157,349,1,50
45308,63,1,156,350,2,50
45315,63,1,163,350,1,50
45378,63,1,270,350,1,50
45752,63,1,180,354,2,50
45950,63,1,149,356,2,50
45958,63,1,157,356,3,50
45990,63,1,189,356,1,50
46102,63,1,180,357,1,50
46103,63,1,181,357,2,50
46105,63,1,183,357,1,50
47195,63,1,196,365,2,50
47357,63,1,206,366,1,50
47647,63,1,185,368,2,50
47728,63,1,266,368,2,50
47796,63,1,180,369,1,50
48264,63,1,182,372,1,50
48431,63,1,193,373,1,50
49605,63,1,259,380,4,50
49942,63,1,271,382,1,50
52396,63,1,235,405,4,50
52586,63,1,186,408,1,50
52637,63,1,237,408,3,50
52774,63,1,225,410,3,50
52788,63,1,239,410,1,50
53633,63,1,264,421,2,50
53732,63,1,280,422,1,50
53979,63,1,261,425,1,50
54159,63,1,258,427,3,50
54316,63,1,235,429,1,50
54359,63,1,278,429,4,50
54380,63,1,212,430,3,50
54440,63,1,272,430,1,50
54969,63,1,237,438,1,50
54970,63,1,238,438,2,50
55030,63,1,251,439,3,50
56231,63,1,250,464,1,50
56324,63,1,230,466,1,50
56331,63,1,237,466,3,50
56561,63,1,243,471,1,50
57028,63,1,226,490,1,50
58401,63,4,701,348,1,50
58464,63,4,683,349,1,50
58554,63,4,687,350,2,50
59030,63,4,667,355,3,50
59429,63,4,706,358,2,50
59432,63,4,709,358,2,50
59847,63,4,697,361,1,50
60749,63,4,704,367,2,50
61356,63,4,711,371,2,50
61806,63,4,709,374,1,50
61958,63,4,710,375,1,50
62173,63,4,623,377,2,50
62230,63,4,680,377,2,50
62326,63,4,624,378,2,50
63127,63,4,673,383,3,50
63129,63,4,675,383,4,50
63580,63,4,674,386,4,50
64080,63,4,543,390,3,50
64227,63,4,543,391,2,50
64785,63,4,545,395,2,50
65059,63,4,559,397,1,50
65925,63,4,632,404,3,50
66796,63,4,629,412,2,50
66909,63,4,633,413,1,50
66927,63,4,651,413,2,50
66983,63,4,707,413,1,50
67061,63,4,675,414,2,50
67121,63,4,627,415,1,50
67364,63,4,651,417,4,50
67383,63,4,670,417,1,50
67453,63,4,628,418,1,50
67628,63,4,689,419,2,50
67681,63,4,628,420,2,50
67805,63,4,636,421,1,50
67844,63,4,675,421,1,50
68101,63,4,692,423,2,50
68407,63,4,580,426,3,50
68485,63,4,685,426,3,50
68994,63,4,619,430,3,50
70276,63,4,656,440,1,50
70500,63,4,639,442,1,50
70614,63,4,636,443,1,50
70835,63,4,639,445,2,50
70837,63,4,641,445,1,50
71615,63,2,581,232,1,50
71650,63,2,574,234,2,50
74079,63,2,586,287,1,50
74187,63,2,671,288,2,50
74953,63,2,555,295,1,50
75217,63,2,572,297,1,50
75794,63,2,526,302,3,50
75838,63,2,570,302,3,50
75915,63,2,532,303,2,50
76038,63,2,543,304,2,50
76379,63,2,549,307,1,50
76931,63,2,536,312,2,50
77025,63,2,514,313,1,50
77066,63,2,555,313,1,50
77218,63,2,594,314,1,50
77459,63,2,596,316,2,50
77523,63,2,538,317,1,50
77761,63,2,532,319,3,50
77882,63,2,533,320,1,50
78464,63,2,518,325,2,50
79219,63,2,592,331,1,50
79458,63,2,516,334,1,50
79499,63,2,557,334,2,50
80072,63,2,563,340,4,50
81222,63,2,533,356,1,50
83587,63,2,517,423,1,50
84042,63,2,481,432,1,50
84316,63,2,509,436,2,50
84584,63,2,465,441,1,50
84830,63,2,462,445,3,50
84944,63,2,514,446,1,50
85021,63,2,473,448,2,50
85131,63,2,468,450,1,50
86236,63,5,596,468,1,50
86651,63,5,608,472,1,50
86995,63,5,607,475,1,50
87105,63,5,602,476,1,50
87107,63,5,604,476,2,50
87120,63,5,617,476,1,50
87768,63,5,617,481,1,50
87860,63,5,574,482,3,50
87863,63,5,577,482,2,50
88166,63,5,610,484,2,50
88688,63,5,575,488,3,50
89375,63,5,580,493,1,50
89422,63,5,627,493,1,50
90297,63,5,579,500,1,50
92111,63,5,575,514,1,50
92208,63,5,544,515,2,50
92233,63,5,569,515,1,50
92370,63,5,577,516,1,50
92724,63,5,542,519,1,50
92754,63,5,572,519,2,50
93379,63,5,538,524,1,50
93467,63,5,626,524,1,50
93601,63,5,626,525,1,50
93892,63,5,617,527,1,50
94845,63,5,557,533,1,50
94906,63,5,618,533,2,50
95069,63,5,614,534,1,50
95396,63,5,614,536,1,50
95600,63,5,522,538,1,50
95922,63,5,557,540,1,50
95931,63,5,566,540,1,50
96562,63,5,522,545,1,50
96605,63,5,565,545,3,50
96620,63,5,580,545,1,50
97961,63,5,562,556,1,50
98316,63,5,573,559,1,50
99120,63,5,524,567,1,50
99490,63,5,597,570,1,50
99820,63,5,592,574,1,50
1340,64,6,211,123,1,50
1832,64,6,209,129,2,50
2261,64,6,189,136,1,50
3574,64,6,180,164,1,50
3696,64,6,205,166,3,50
3749,64,6,206,167,2,50
4012,64,6,206,172,2,50
4421,64,6,201,180,1,50
4750,64,6,174,187,1,50
4864,64,6,185,189,1,50
4917,64,6,184,190,2,50
5127,64,6,223,193,1,50
5252,64,6,207,195,1,50
5329,64,6,209,196,2,50
5375,64,6,181,197,1,50
5380,64,6,186,197,1,50
5456,64,6,183,198,1,50
5734,64,6,210,201,2,50
5796,64,6,184,202,1,50
5966,64,6,179,204,3,50
6148,64,6,186,206,1,50
6226,64,6,178,207,4,50
6315,64,6,180,208,1,50
6323,64,6,188,208,1,50
6406,64,6,184,209,1,50
7340,64,6,204,220,2,50
7407,64,6,183,221,1,50
7467,64,6,243,221,3,50
7763,64,6,182,225,1,50
8045,64,6,195,228,1,50
8140,64,6,203,229,2,50
8178,64,6,241,229,4,50
8369,64,6,177,232,4,50
8389,64,6,197,232,2,50
8631,64,6,194,235,1,50
8873,64,6,199,238,1,50
8887,64,6,213,238,1,50
8933,64,6,179,239,1,50
9130,64,6,211,241,1,50
9131,64,6,212,241,1,50
9205,64,6,202,242,2,50
9375,64,6,202,244,2,50
9468,64,6,208,245,1,50
10009,64,6,207,251,1,50
10930,64,6,225,260,2,50
11216,64,6,197,263,1,50
11275,64,6,149,264,1,50
11460,64,6,227,265,1,50
11510,64,6,171,266,1,50
11652,64,6,205,267,1,50
12219,64,6,229,272,1,50
13891,64,6,230,289,1,50
13998,64,6,174,291,4,50
14144,64,6,229,293,1,50
15507,64,7,793,409,2,50
16393,64,7,757,424,1,50
16466,64,7,761,425,2,50
16663,64,7,747,428,1,50
16722,64,7,735,429,1,50
16727,64,7,740,429,2,50
16762,64,7,775,429,2,50
17030,64,7,752,433,1,50
17242,64,7,741,436,1,50
17250,64,7,749,436,1,50
17323,64,7,738,437,2,50
17367,64,7,782,437,1,50
17489,64,7,734,439,1,50
17498,64,7,743,439,2,50
20616,64,7,738,466,1,50
20743,64,7,739,467,1,50
20889,64,7,761,468,1,50
21153,64,7,778,470,2,50
21394,64,7,770,472,1,50
21902,64,7,774,476,2,50
22215,64,7,825,478,2,50
22352,64,7,828,479,1,50
22903,64,7,818,483,3,50
23361,64,7,825,486,1,50
23832,64,7,818,489,1,50
23834,64,7,820,489,1,50
23890,64,7,673,490,3,50
24456,64,7,768,493,1,50
24680,64,7,821,494,3,50
24989,64,7,780,496,2,50
25562,64,7,801,499,1,50
25936,64,7,816,501,1,50
26572,64,7,767,505,1,50
27129,64,7,671,509,1,50
27418,64,7,814,510,1,50
27549,64,7,813,511,1,50
27617,64,7,752,512,1,50
27668,64,7,812,512,4,50
28112,64,7,747,519,1,50
28212,64,7,759,521,1,50
29457,64,3,830,248,1,50
29948,64,3,754,256,1,50
30273,64,3,778,260,1,50
30274,64,3,779,260,3,50
30548,64,3,817,263,1,50
30905,64,3,840,266,1,50
31123,64,3,814,268,1,50
31903,64,3,821,274,1,50
32179,64,3,837,276,2,50
32443,64,3,839,278,1,50
33432,64,3,741,286,1,50
34056,64,3,787,290,1,50
34072,64,3,803,290,1,50
35206,64,3,752,298,1,50
35645,64,3,749,301,1,50
35864,64,3,821,302,1,50
35906,64,3,863,302,3,50
36303,64,3,819,305,1,50
36484,64,3,851,306,1,50
36622,64,3,841,307,1,50
36921,64,3,843,309,1,50
38706,64,3,853,321,3,50
38844,64,3,847,322,1,50
38854,64,3,857,322,1,50
39152,64,3,731,325,3,50
39195,64,3,774,325,3,50
39325,64,3,766,326,3,50
39405,64,3,846,326,2,50
39420,64,3,727,327,1,50
39425,64,3,733,327,3,50
39454,64,3,768,327,1,50
39467,64,3,781,327,1,50
39485,64,3,799,327,1,50
39597,64,3,798,328,2,50
39749,64,3,845,329,1,50
39768,64,3,759,330,2,50
39780,64,3,771,330,1,50
39921,64,3,808,331,1,50
40075,64,3,756,333,1,50
40238,64,3,819,334,1,50
40260,64,3,841,334,4,50
40366,64,3,846,335,2,50
40739,64,3,832,339,1,50
41694,64,3,845,349,1,50
42549,64,3,805,360,2,50
42835,64,3,804,369,1,50
44885,64,1,155,346,1,50
45098,64,1,157,348,2,50
45590,64,1,270,352,1,50
46044,64,1,269,356,1,50
46118,64,1,196,357,1,50
46242,64,1,197,358,1,50
46425,64,1,273,359,1,50
46820,64,1,266,362,3,50
47027,64,1,177,364,1,50
47189,64,1,190,365,1,50
48316,64,1,234,372,1,50
48813,64,1,259,375,4,50
49123,64,1,255,377,2,50
49445,64,1,260,379,1,50
49940,64,1,269,382,1,50
50558,64,1,272,386,1,50
51858,64,1,199,399,2,50
52192,64,1,193,403,1,50
52636,64,1,236,408,3,50
52856,64,1,236,411,1,50
52945,64,1,255,412,1,50
53412,64,1,261,418,1,50
53717,64,1,265,422,3,50
53952,64,1,234,425,1,50
54071,64,1,261,426,1,50
54592,64,1,265,432,1,50
54850,64,1,237,436,1,50
54858,64,1,245,436,1,50
54971,64,1,239,438,1,50
55824,64,1,237,457,1,50
55905,64,1,215,459,1,50
56145,64,1,224,463,1,50
